age,amneties,area,atmDistance,balconies,bathrooms,hospitalDistance,price,restrauntDistance,schoolDistance,shoppingDistance,status
0,0,2100,0.33121544801251684,1,3,0.37868547396723345,7600000,0.30898771192483465,0.36012039460215545,0.3672917313801316,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,2100,0.6137641779088492,1,3,0.6456298691406334,8000000,0.6242365922516401,0.6483687216857055,0.6504553768207366,2
0,0,1500,0,1,3,0,3550000,0,0.2668717837647713,0,2
0,2,2100,0.5464036690387111,1,3,0.5323730765611945,8000000,0.5323767052369607,0.5447584967927985,0.5728392837255397,2
0,0,1250,0,1,3,0,4000000,0,0,0,2
0,0,1550,0,1,3,0,5219000,0,0,0,2
0,0,2100,0.92532916876876,1,3,0.9009638644580303,8500000,0.8542771639639999,0.9003939690249887,1.001354643690356,2
0,0,1500,0,1,3,0,4250000,0,0,0,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,2100,0.722318816640225,1,3,0.6759544249247429,8000000,0.728412236051722,0.7159551477696197,0.7545290675979964,2
0,2,2100,0.2523898736021136,1,3,0.24554359079892435,8000000,0.2863051246376919,0.26069813673734177,0.2204652346147583,2
0,0,1500,0,0,3,0,4500000,0,0,0,2
0,0,2100,0.24179634778765416,1,3,0.2432378012440696,7600000,0.2616978523714046,0.2516945817697318,0.21973788630111554,2
0,0,2100,0.30867509610680355,0,3,0.24643981564580306,7600000,0.2527625855179115,0.2934091160476467,0.2615534746013992,2
0,0,435600,0,0,0,0,100000000,0,0,0,1
0,0,4356,0.3641560058269922,0,0,0.356667404685103,5650000,0.34860096884243635,0.3925992992082423,0.3701163849156701,1
0,0,2100,0.6137641779088492,1,3,0.6456298691406334,8500000,0.6242365922516401,0.6483687216857055,0.6504553768207366,2
0,0,2100,0.24662528620527316,1,3,0.28113318706568236,8000000,0.24780725211877994,0.23624613542374162,0.23033583516674946,2
0,0,2100,0.722318816640225,1,3,0.6759544249247429,8000000,0.728412236051722,0.7159551477696197,0.7545290675979964,2
0,0,1650,0,1,3,0,6100000,0,0,0,2
0,0,1000,0.2939350719481758,0,3,0.3177038540233048,4000000,0.2829481959379343,0.31645652525904294,0.2785449977625244,2
0,0,2100,0.722318816640225,1,3,0.6759544249247429,8000000,0.728412236051722,0.7159551477696197,0.7545290675979964,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1250,0,1,3,0,3750000,0,0,0,2
0,2,2100,0.27926667334722516,1,3,0.2732984310723518,8000000,0.270614522205085,0.2771555760713513,0.25304765907227295,2
0,0,2100,0.567151579475009,1,3,0.6988061861867605,7600000,0.6265659190424202,0.6201928921829365,0.6794586245190277,2
0,0,3702,0.34559510079621986,0,0,0.3732668325017694,19550000,0.33046208138437644,0.36399091568301717,0.39396463696003686,1
0,0,2100,0.5464036690387111,1,3,0.5323730765611945,8500000,0.5323767052369607,0.5447584967927985,0.5728392837255397,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1650,0,1,3,0,6100000,0,0,0,2
0,0,1500,0.289074006704174,1,3,0.2527858244836698,3950000,0.2822711481826336,0.2803155746092486,0.28318517936955817,2
0,0,2100,0.722318816640225,1,3,0.6759544249247429,8500000,0.728412236051722,0.7159551477696197,0.7545290675979964,2
0,0,1500,0.3401266228668201,1,3,0.5564459135698088,3550000,0.5961465620725113,0.23923282782932456,0.38977896864144623,2
0,0,1500,0.24719443068600422,1,3,0.2506342313791225,3950000,0.26983596711484376,0.26534201064483287,0.23370552095342537,2
0,2,2100,1.8220819003874686,1,3,0.3879359226606149,8000000,3.017106942980788,0.3004394788983867,0.5858793598292535,2
0,0,1250,0.30392291554714623,1,3,0.3195185093725223,4050000,0.3118178413001956,0.27968833138591914,0.28513073239615905,2
0,2,2100,0.6825897031222594,1,3,0.8172693937008984,8000000,0.7600544234790985,0.8090932231910495,0.6871004237800592,2
0,0,6534,0.33149071073570724,0,0,0.31896957631795936,11250000,0.3690982541018343,0.3369057926189307,0.31583746921300443,1
0,0,2100,0.2523898736021136,1,3,0.24554359079892435,8000000,0.2863051246376919,0.26069813673734177,0.2204652346147583,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1250,0.30392291554714623,1,3,0.3195185093725223,3750000,0.3118178413001956,0.27968833138591914,0.28513073239615905,2
0,0,1500,0,1,3,0,3130000,0,0,0,2
0,0,11761,0.33422882457732356,0,0,0.36468604109422487,16200000,0.3131970877850164,0.362592057557795,0.37252065939491136,1
0,2,2100,0.4286405440269366,1,3,0.4696421095957676,8000000,0.4062072059961728,0.4336752627840845,0.48531380792228007,2
0,0,2100,0.289074006704174,1,3,0.2527858244836698,8000000,0.2822711481826336,0.2803155746092486,0.28318517936955817,2
0,0,3100,0.6868876589167083,1,4,0.7108730573770486,11000000,0.679777123058067,0.7064724895420994,0.708196671171357,2
0,2,2100,0.29692867254840843,1,3,0.27371754237552337,8000000,0.3278892131406318,0.29578431139619715,0.26228866913395976,2
0,3,2647,0.39083597858490127,0,0,0.3526480450392547,15220250,0.3841959490444942,0.3696795711049298,0.39616242619189884,2
0,0,1250,0.30392291554714623,1,3,0.3195185093725223,3750000,0.3118178413001956,0.27968833138591914,0.28513073239615905,2
0,0,1500,0,1,3,0.33209202676377586,3950000,0.18246442941061214,0.3212805654113723,0.33427194559492773,2
0,0,1500,0.1953865835139775,1,3,0.33126045735630133,4250000,0.19510530503764087,0.25139025144714217,0.2105776946506348,2
0,1,1800,0.26485755978524267,1,3,0.28989107486587934,5800000,0.2613413963546127,0.2726544011175516,0.2846522078964498,3
0,0,2100,0.4608140560293315,1,3,0.4808802583586031,8500000,0.45540785607585405,0.5202390087579495,0.5258532880269391,2
0,2,2100,0.92532916876876,1,3,0.9009638644580303,8000000,0.8542771639639999,0.9003939690249887,1.001354643690356,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1500,0,1,3,0.1607906431381912,3900000,0,0.29948961571462496,0,2
0,2,2100,0.722318816640225,1,3,0.6759544249247429,8000000,0.728412236051722,0.7159551477696197,0.7545290675979964,2
12,0,1790,0.8322509386521059,3,3,0.8808923888510553,11500000,0.8170990434093419,0.7504666456571942,0.766552625892959,3
0,0,1551,0.45852268628710696,1,3,0.49897149052366946,8000000,0.4715782655340104,0.46794712860679466,0.4812873390080413,3
0,0,1500,0,0,3,0,3800000,0,0,0,2
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,1250,0.30392291554714623,1,3,0.3195185093725223,4000000,0.3118178413001956,0.27968833138591914,0.28513073239615905,2
0,0,1500,0.2523898736021136,1,3,0.24554359079892435,3950000,0.2863051246376919,0.26069813673734177,0.2204652346147583,2
0,0,2000,0.26485755978524267,1,4,0.28989107486587934,7800000,0.2613413963546127,0.2726544011175516,0.2846522078964498,3
0,2,2100,0.722318816640225,1,3,0.6759544249247429,8000000,0.728412236051722,0.7159551477696197,0.7545290675979964,2
0,0,2100,0.289074006704174,1,3,0.2527858244836698,8000000,0.2822711481826336,0.2803155746092486,0.28318517936955817,2
0,0,1550,0,1,3,0,5219000,0,0,0,2
0,0,1250,0.30392291554714623,1,3,0.3195185093725223,4000000,0.3118178413001956,0.27968833138591914,0.28513073239615905,2
1,2,2000,0.8092216171918152,3,5,0.8193844064153468,13000000,0.8249527581527512,0.7816710765053554,0.869962236740303,3
0,0,1550,0,1,3,0,5219000,0,0,0,2
0,0,1740,0.636211757779709,0,0,0.5928264999238604,4400000,0.6517002687485458,0.6788066330088851,0.6855755616920141,1
0,0,2100,0.6137641779088492,1,3,0.6456298691406334,8000000,0.6242365922516401,0.6483687216857055,0.6504553768207366,2
4,8,1865,0.8952770341822204,0,3,0.9058152714012561,14000000,0.8560812914391275,0.777908488565274,0.9019364084415149,3
0,0,4350,0.40835603681748006,0,0,0.37458257838159636,700000,0.39316086066524053,0.38428382863895344,0.3463096980798652,1
0,0,1250,0,0,3,0,3000000,0,0,0,2
0,9,1531,0.4734433478778699,2,3,0.37554506549306615,8000000,0.4279052159191697,0.332879457375891,0.46022518434401094,2
0,0,2100,0.6137641779088492,1,3,0.6456298691406334,8000000,0.6242365922516401,0.6483687216857055,0.6504553768207366,2
8,10,1650,0.43145735807776564,3,3,0.4277921069480061,6800000,0.43668336327630436,0.4583988451378273,0.422801533854481,3
0,0,1250,0,0,3,0,3000000,0,0,0,2
2,4,1461,0.5799153488423667,2,3,0.6412351406181769,9066000,0.5360325851423297,0.518659492023434,0.5588892070485497,3
10,10,2223,0.4737552154593838,3,3,0.4377720367466281,19000000,0.47664083519864514,0.46396617760078335,0.46914213923685344,3
0,0,1250,0,0,3,0,3000000,0,0,0,2
6,4,1073,0.31928011013037316,0,2,0.35319297492314305,5800000,0.34024516464937266,0.32586635654975826,0.3204436193288367,3
0,0,207,0.46413239633963715,0,0,0.4310114570808367,800000,0.5219592075289013,0.45225176927773236,0.4731986594548427,1
36,0,1050,0.7967464993180441,2,2,0.6741161902739572,5000000,0.7628614618177538,0.6641807721745381,0.9004480751141042,3
8,0,2401,0.2216387984856097,0,4,0.6660230961108795,13000000,0.23058006930644354,0.30032065705366684,0.42329040104047816,3
0,4,981,0.3639317888967199,1,2,0.4487237395483918,4500000,0.37319246866012473,0.3868721413027779,0.4093290067560133,2
0,4,1600,0.3868874170257759,2,3,0.2919965895648173,6400000,0.2222095244157306,0.2741047516599057,0.2111966423678332,2
0,0,600,0.6349437729461704,0,0,0.6416964455714815,2500000,0.6875768739834989,0.6794892787111977,0.6139146187291288,1
0,7,1230,0.4734433478778699,1,3,0.37554506549306615,7072500,0.4279052159191697,0.332879457375891,0.46022518434401094,2
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,1250,0,1,3,0,3000000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,3100,0,2,4,0,8000000,0,0,0,2
6,0,1550,0.2939350719481758,1,4,0.3177038540233048,6200000,0.2829481959379343,0.31645652525904294,0.2785449977625244,3
2,0,2500,0.3326679562579954,2,4,0.36324087317687814,12500000,0.31314703105053227,0.31751142318404435,0.2514484317638009,3
0,0,1000,0,1,3,0,2985000,0,0,0,2
0,0,1100,0.2939350719481758,0,3,0.3177038540233048,4700000,0.2829481959379343,0.31645652525904294,0.2785449977625244,2
0,0,2800,0,1,4,0.16620083086467302,7344000,0,0.18453604413197966,0,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1500,0,1,3,0,4250000,0,0,0,2
0,0,1650,0,1,3,0,6100000,0,0,0,2
0,0,18000,0,0,0,0.37882171136793624,22500000,0,0.31502553174624515,0.3337957044983291,1
0,0,1500,0.3401266228668201,1,3,0.5564459135698088,3550000,0.5961465620725113,0.23923282782932456,0.38977896864144623,2
1,2,1650,0.35048363636135743,2,3,0.36808412526006956,8200000,0.36641976484228517,0.3476073628096251,0.39658970299442103,3
2,0,2100,0.5627263843474477,1,4,0.5353745987397386,11000000,0.5665732847691308,0.5288696511974664,0.5436511219461293,3
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,2178,0.23235741313557076,0,0,0.26027527834574504,2500000,0.23929460442971945,0.24760754216397085,0.21205734280688868,1
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,20000,0.27836013739964527,0,0,0.27660740057447863,35100000,0.2538062306357191,0.2540151590555305,0.27563071353684115,1
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,10,3671,0.5500740043082517,0,4,0.5875875288131627,31570600,0.5558949359780537,0.5770507747236738,0.6603164656007737,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,6,1313,0.5627263843474477,3,3,0.5353745987397386,7900000,0.5665732847691308,0.5288696511974664,0.5436511219461293,2
0,0,1550,0,1,3,0,5219000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,2200,0.7131323313943974,0,3,0.6742729558569835,6000000,0.8780217070542031,0.4339864890736059,0.7312909516491961,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1650,0,1,3,0,5390000,0,0,0,2
0,0,500,0.7516996933855797,0,1,0.7692472768431442,2600000,0.7756312996275159,0.7615052628832601,0.6862526915481635,3
8,7,1647,0.3887885536448576,0,3,0.4090797431988439,7800000,0.38742527758290407,0.3561184409176077,0.3577426743652331,3
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,2500,0,1,4,0,7344000,0,0,0,3
0,0,2500,0,1,4,0.16620083086467302,7344000,0,0.18453604413197966,0,2
0,0,2500,0,1,4,0,7344000,0,0,0,3
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,2100,0.6662264751987248,1,3,0.6466786942526338,8500000,0.6515497117862921,0.6770381958803663,0.6960085414899525,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,1300,0.2939350719481758,1,3,0.3177038540233048,5200000,0.2829481959379343,0.31645652525904294,0.2785449977625244,2
0,6,1800,0.37556090179190704,0,0,0.31863368292075167,11998800,0.36134643843330105,0.3873513239980392,0.3709838138752374,2
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,3869,0.38549485946167217,1,3,0.4194301607937364,18500000,0.30310199133264487,0.21121195841744733,0.4453882324732739,2
0,0,1550,0,0,3,0,5000000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1650,0,1,3,0,5390000,0,0,0,2
0,0,1500,0.6137641779088492,1,3,0.6456298691406334,5000000,0.6242365922516401,0.6483687216857055,0.6504553768207366,2
0,0,1500,0.3401266228668201,0,3,0.5564459135698088,3550000,0.5961465620725113,0.23923282782932456,0.38977896864144623,2
0,0,1250,0,1,3,0,3750000,0,0,0,2
0,0,1250,0,1,3,0,4050000,0,0,0,2
0,0,2100,0.33422882457732356,0,3,0.36468604109422487,7600000,0.3131970877850164,0.362592057557795,0.37252065939491136,2
6,0,1550,0.2405756769765137,1,4,0.24005729097077363,6200000,0.24747825593810457,0.2518170592726574,0.22842069107434307,3
0,0,1250,0,1,3,0,4000000,0,0,0,2
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,1500,0,1,3,0.1607906431381912,4250000,0,0.29948961571462496,0,2
0,0,2100,0.4286405440269366,1,3,0.4696421095957676,8500000,0.4062072059961728,0.4336752627840845,0.48531380792228007,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,3100,0,2,4,0,8000000,0,0,0,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,2500,0,1,4,0,7291000,0,0,0,2
0,0,1500,0,1,3,0,3900000,0,0,0,2
6,0,1550,0.2939350719481758,1,4,0.3177038540233048,6200000,0.2829481959379343,0.31645652525904294,0.2785449977625244,3
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,1500,0,1,3,0.1607906431381912,4250000,0,0.29948961571462496,0,2
0,0,1500,0,1,3,0,3900000,0,0,0,2
0,0,1500,0.3401266228668201,1,3,0.5564459135698088,3550000,0.5961465620725113,0.23923282782932456,0.38977896864144623,2
16,0,1400,0.28187351505331854,0,2,0.28278742555045855,4300000,0.28643964002651173,0.3057308585338179,0.29000712567281395,3
0,0,1500,0,1,3,0.16620083086467302,3900000,0,0.18453604413197966,0,2
0,0,1650,0,1,3,0,5390000,0,0,0,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,1250,0,1,3,0,3000000,0,0,0,2
0,0,1500,0.3401266228668201,1,3,0.5564459135698088,4500000,0.5961465620725113,0.23923282782932456,0.38977896864144623,2
0,0,1500,0,1,3,0,4250000,0,0,0,2
2,0,1065,0,0,2,0,4000000,0,0,0,3
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1250,0,0,3,0,3000000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,4250000,0,0.18453604413197966,0,2
0,0,1250,0,1,3,0,3750000,0,0,0,2
0,0,2500,0,1,4,0,7344000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0.2668717837647713,0,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1500,0,1,3,0,4250000,0,0,0,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1250,0,1,3,0,4050000,0,0,0,2
2,0,2500,0,2,4,0,7743000,0,0,0,3
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,2100,0.6325330255897412,1,3,0.7039972429754209,7600000,0.6715759037022427,0.6571938706433441,0.7065835676806397,2
0,0,1250,0,0,3,0,4000000,0,0,0,2
0,0,1500,0,1,3,0,3900000,0,0,0,2
0,0,1250,0,0,3,0,3000000,0,0,0,2
0,0,1250,0,1,3,0,3750000,0,0,0,2
0,0,1500,0,0,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,4060,0,0,0,0,2500000,0,0,0,1
0,0,1230,0,1,3,0,3031000,0,0,0,2
0,6,1189,0.5627263843474477,4,2,0.5353745987397386,7000000,0.5665732847691308,0.5288696511974664,0.5436511219461293,3
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1500,0,1,3,0.20829682360931473,4500000,0,0.2034971314757698,0,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,1500,0.289074006704174,1,3,0.2527858244836698,3950000,0.2822711481826336,0.2803155746092486,0.28318517936955817,2
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,1500,0,1,3,0,3900000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,1500,0,1,3,0,4750000,0,0,0,2
0,0,1650,0,1,3,0,5390000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,2100,0.6137641779088492,1,3,0.6456298691406334,8000000,0.6242365922516401,0.6483687216857055,0.6504553768207366,2
0,0,1250,0.5464036690387111,1,3,0.5323730765611945,3950000,0.5323767052369607,0.5447584967927985,0.5728392837255397,2
0,0,1250,0,1,3,0.16620083086467302,4000000,0,0.18453604413197966,0,2
0,0,1250,0,0,3,0,3000000,0,0,0,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,4500000,0,0.18453604413197966,0,2
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,8,3350,0.3366589093359654,0,4,0.3259501939617235,26000000,0.377054478290692,0.3479111638165426,0.3223815571894286,2
0,0,1500,0,1,3,0,3550000,0,0.2668717837647713,0,2
0,0,1250,0.3401266228668201,1,3,0.5564459135698088,3300000,0.5961465620725113,0.23923282782932456,0.38977896864144623,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,2100,0.24719443068600422,0,3,0.2506342313791225,7600000,0.26983596711484376,0.26534201064483287,0.23370552095342537,2
0,0,3500,0.36570917341094034,0,0,0.3686156077141032,4200000,0.3897252679692051,0.3788576753714927,0.34313141337657405,1
0,0,1550,0,1,3,0,5219000,0,0,0,2
0,0,1650,0,1,3,0,6100000,0,0,0,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
6,0,3500,0.3181339787179751,1,3,0.33507885086877126,6000000,0.2917885563552003,0.32025735615476325,0.2544713951434431,3
2,9,2285,0.5596333833706518,0,3,0.508984686482187,20000000,0.5657140976054822,0.5500075497210714,0.494501812643813,3
0,0,1740,0.636211757779709,0,0,0.5928264999238604,4000000,0.6517002687485458,0.6788066330088851,0.6855755616920141,1
0,0,1500,0.3401266228668201,1,3,0.5564459135698088,3550000,0.5961465620725113,0.23923282782932456,0.38977896864144623,2
0,0,1251,0.5627263843474477,3,2,0.5353745987397386,8000000,0.5665732847691308,0.5288696511974664,0.5436511219461293,3
0,0,1650,0,1,3,0,6100000,0,0,0,2
0,0,2100,0.722318816640225,1,3,0.6759544249247429,8500000,0.728412236051722,0.7159551477696197,0.7545290675979964,2
0,0,2500,0,1,4,0,7344000,0,0,0,2
0,0,4356,0.6061890808370296,0,0,0.614168162651383,6200000,0.6305981401055786,0.6740540352497354,0.6305166743128375,1
0,2,2100,0.4286405440269366,1,4,0.4696421095957676,8000000,0.4062072059961728,0.4336752627840845,0.48531380792228007,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1250,0,1,3,0,4000000,0,0,0,2
0,0,1500,0,0,3,0.3632361240709474,5000000,0.17061694504555597,0.3051723063147306,0.6466441462518556,2
0,0,5227,0.33422882457732356,0,0,0.36468604109422487,7800000,0.3131970877850164,0.362592057557795,0.37252065939491136,1
0,0,1500,0,1,3,0,3800000,0,0,0,2
0,0,1500,0,1,3,0,3900000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,3900000,0,0.18453604413197966,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1650,0,0,3,0,5390000,0,0,0,2
0,0,1500,0,1,3,0,3800000,0,0,0,2
14,3,1128,0.44926530507620305,0,2,0.44886631917064784,3799104,0.475247537314353,0.45513377637761543,0.43755111539332453,3
0,0,1550,0,1,3,0,5269000,0,0,0,2
0,0,1500,0.3401266228668201,1,3,0.5564459135698088,3550000,0.5961465620725113,0.23923282782932456,0.38977896864144623,2
0,0,2100,0.6137641779088492,1,3,0.6456298691406334,8000000,0.6242365922516401,0.6483687216857055,0.6504553768207366,2
0,0,2047,0.34997669734442616,0,2,0.35579729389228915,12594200,0.3706576328162842,0.38167837063157417,0.30968306386003985,2
0,0,1250,0.30392291554714623,1,3,0.3195185093725223,3750000,0.3118178413001956,0.27968833138591914,0.28513073239615905,2
0,0,1500,0,1,3,0,4250000,0,0,0,2
0,0,2100,0.2523898736021136,1,3,0.24554359079892435,8000000,0.2863051246376919,0.26069813673734177,0.2204652346147583,2
0,0,1500,0,1,3,0,4250000,0,0,0,2
0,0,1550,0,1,3,0,6100000,0,0,0,2
0,0,1550,0,1,3,0,5219000,0,0,0,2
0,0,1500,0,1,3,0,4250000,0,0,0,2
0,0,3100,0,2,4,0,8000000,0,0,0,2
0,0,1500,0.2063855589279851,1,3,0.22043394427410082,3950000,0.23413423881166412,0.24648731813777278,0.19897085348019047,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,4250000,0,0.18453604413197966,0,2
0,0,2500,0,1,4,0,7344000,0,0,0,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1500,0,1,3,0,3130000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1500,0,1,3,0,3900000,0,0,0,2
0,0,8760,0.33970865320558746,0,0,0.43899058057555945,42000000,0.35620397716301766,0.3796267152947752,0.42540158510110704,1
0,0,2100,0.3959824572858191,1,3,0.40154864009792796,7600000,0.3971702678293165,0.46096386375821635,0.43667871027356703,2
0,0,1250,0,1,3,0,4000000,0,0,0,2
0,0,1550,0,1,3,0,5219000,0,0,0,2
0,0,2100,0.33149071073570724,1,3,0.31896957631795936,8500000,0.3690982541018343,0.3369057926189307,0.31583746921300443,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,2,2100,0.4608140560293315,1,3,0.4808802583586031,8000000,0.45540785607585405,0.5202390087579495,0.5258532880269391,2
0,2,2100,0.722318816640225,1,3,0.6759544249247429,8000000,0.728412236051722,0.7159551477696197,0.7545290675979964,2
0,0,1500,1.8220819003874686,1,3,0.3879359226606149,4500000,3.017106942980788,0.3004394788983867,0.5858793598292535,2
0,0,1250,0,1,3,0,3750000,0,0,0,2
0,0,1500,0,1,3,0,3900000,0,0,0,2
0,7,1088,0.6654420845993411,1,2,0.5986053906604629,6650000,0.6566628749154781,0.6013883004358972,0.5519101518314925,2
0,0,1250,0,1,3,0,3750000,0,0,0,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,1300,0.2939350719481758,0,3,0.3177038540233048,6500000,0.2829481959379343,0.31645652525904294,0.2785449977625244,2
0,0,2100,0.2643126719033432,0,3,0.2461781886588761,7600000,0.2546818603600485,0.2670163210745618,0.24717546896116752,2
0,0,1500,0.24662528620527316,1,3,0.28113318706568236,3950000,0.24780725211877994,0.23624613542374162,0.23033583516674946,2
0,0,1250,0,1,3,0,3000000,0,0,0,2
0,0,9950,0.364866328654614,0,0,0.32962861183555825,26250000,0.3495967674958058,0.41931961592230027,0.35115093864735264,1
0,0,1500,0.5464036690387111,1,3,0.5323730765611945,3950000,0.5323767052369607,0.5447584967927985,0.5728392837255397,2
0,0,1500,0,1,3,0,3130000,0,0,0,2
0,0,1250,0,1,3,0,3300000,0,0,0,2
6,0,1550,0.2939350719481758,1,4,0.3177038540233048,6200000,0.2829481959379343,0.31645652525904294,0.2785449977625244,3
0,0,1500,0,1,3,0.16620083086467302,3800000,0,0.18453604413197966,0,2
0,0,1500,0,1,3,0,4500000,0,0,0,2
0,0,2100,0.722318816640225,1,3,0.6759544249247429,8500000,0.728412236051722,0.7159551477696197,0.7545290675979964,2
0,0,1500,0.92532916876876,1,3,0.9009638644580303,5000000,0.8542771639639999,0.9003939690249887,1.001354643690356,2
0,0,1500,0,1,3,0,4250000,0,0,0,2
0,3,2250,0.43113449077702404,2,4,0.5008175648178672,8500000,0.5298507031754374,0.47179790313180403,0.401876487352224,2
0,0,1500,0.8118076741496013,1,3,0.7993884578196556,5000000,0.9042017235277074,0.7668165306927512,0.841329989969089,2
0,10,3530,0.5500740043082517,0,4,0.5875875288131627,30358000,0.5558949359780537,0.5770507747236738,0.6603164656007737,2
0,10,2931,0.5500740043082517,0,4,0.5875875288131627,23400000,0.5558949359780537,0.5770507747236738,0.6603164656007737,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,2,2100,0.6137641779088492,1,3,0.6456298691406334,8000000,0.6242365922516401,0.6483687216857055,0.6504553768207366,2
0,0,1500,0,1,3,0,4250000,0,0,0,2
0,2,2100,0.24662528620527316,1,3,0.28113318706568236,8000000,0.24780725211877994,0.23624613542374162,0.23033583516674946,2
0,0,2500,0.32492696273246946,0,5,0.3126350354706244,12500000,0.3104633014628556,0.3426961716303047,0.3171706967879927,3
0,0,1500,0,1,3,0,3550000,0,0.2668717837647713,0,2
0,0,2100,1.8220819003874686,1,3,0.3879359226606149,8000000,3.017106942980788,0.3004394788983867,0.5858793598292535,2
0,0,1500,0,1,3,0,4750000,0,0,0,2
0,0,1250,0,1,3,0,3000000,0,0,0,2
0,0,1500,0,1,3,0.16620083086467302,4250000,0,0.18453604413197966,0,2
0,0,1500,0,1,3,0,3550000,0,0,0,2
0,0,1250,0.30392291554714623,1,3,0.3195185093725223,3750000,0.3118178413001956,0.27968833138591914,0.28513073239615905,2
0,0,2100,0.4286405440269366,1,3,0.4696421095957676,8500000,0.4062072059961728,0.4336752627840845,0.48531380792228007,2
0,0,1500,0.6137641779088492,1,3,0.6456298691406334,4250000,0.6242365922516401,0.6483687216857055,0.6504553768207366,2
0,0,1500,0,0,3,0,3550000,0,0,0,2
